V2,V3,V4,V5,V6,V7,V8,
567,600,0.807575153,-0.014410265,0.727820454,0.885716753,14,14
567,602,0.990536542,0.946276591,0.925075043,0.926065702,14,14
567,686,0.724601494,0.640498973,0.796731605,0.715402997,14,16
567,779,0.785326484,0.790106214,0.850206893,0.90627865,14,17
567,1182,0.917158297,0.936038584,0.937144254,0.833131594,14,24
567,1356,0.864627284,0.796491299,0.833089395,0.596787878,14,26
567,1443,0.938536721,0.876933558,0.92870038,0.932264797,14,27
567,1452,0.717690385,0.533735198,-0.014441509,0.504291846,14,27
567,1506,0.889307335,0.898986807,0.010062753,0.8519547,14,28
567,1620,0.917765847,0.732917987,-0.0101447,0.750174468,14,29
567,1847,0.932355264,0.94795108,0.953870314,0.920788826,14,31
567,1895,0.870613874,0.862079761,0.704378182,0.776028908,14,32
568,569,0.679859956,0.657040207,0.896694376,0.71264018,14,14
568,570,0.687034785,0.876802258,0.669502312,0.763141462,14,14
568,571,0.523609492,0.004515876,0.001520618,-0.005974911,14,14
568,573,0.826761205,0.944662466,0.823925583,0.916146158,14,14
568,575,0.846815427,0.811586713,0.694595578,0.716089005,14,14
568,576,0.913738468,0.728694428,0.814173404,0.880889514,14,14
568,577,0.844861615,0.87119124,0.84200216,0.941980646,14,14
568,578,0.838527871,0.953024089,0.915641791,0.927369689,14,14
568,588,0.508569232,0.653819832,0.019892876,0.809721816,14,14
568,591,0.942389054,0.729576087,0.964105351,0.551353044,14,14
568,594,0.695783878,0.566971047,0.884561885,0.612656378,14,14
568,595,0.673823732,0.931240246,0.723585813,0.513366377,14,14
568,596,0.872196998,0.877411777,0.91233645,0.924040173,14,14
568,600,0.878817797,0.923643875,0.827804942,0.933690593,14,14
568,601,0.017842601,0.6567221,0.948788744,0.961707447,14,14
568,603,0.951215904,0.907864862,0.914859273,0.871111938,14,14
568,687,0.651313583,0.586813916,0.803464983,-0.016351452,14,16
568,1052,0.860317772,0.96477675,0.736572308,0.780257956,14,22
568,1231,0.892701204,0.854045231,0.866027835,0.961768761,14,24
568,1417,0.871151892,0.669729041,0.818668133,0.95213265,14,27
568,1610,0.742212466,0.83876498,0.548883459,0.521701207,14,29
568,1814,0.875843589,0.945839768,0.99175952,0.957854131,14,31
568,1875,0.796857913,0.8899133,0.772691535,0.697925151,14,31
568,1993,0.971991098,0.948371434,0.987742891,0.935546614,14,32
569,573,0.002884455,0.842292461,0.717696698,0.643789834,14,14
569,576,0.642139807,0.871730565,0.959722561,0.87603212,14,14
569,583,0.816318044,0.743121128,0.946141954,0.800170263,14,14
569,588,0.638332269,0.745400254,0.68755947,0.579638256,14,14
569,589,0.738753489,0.784108516,0.651547402,0.569621394,14,14
569,591,0.644363411,0.847719541,0.836854552,0.552754102,14,14
569,592,0.55354337,0.014195461,0.008805505,-0.014974415,14,14
569,593,0.969711221,0.965447855,0.871050565,0.954467162,14,14
569,594,0.689716405,0.870568979,0.773428824,0.913372056,14,14
569,598,0.91673856,0.945453804,0.923099566,0.719035808,14,14
569,612,0.963178145,0.716746316,0.906826986,0.795114516,14,15
569,716,0.721280949,0.834072085,0.928600017,0.872038421,14,16
569,766,-0.003239114,0.576038703,0.504170094,0.583529231,14,17
569,902,0.902346875,0.578547638,0.771639292,0.683533377,14,19
569,938,0.906896345,0.847282845,0.868631405,0.596531612,14,20
569,1136,0.700233568,0.653195115,-0.019648423,0.620384346,14,23
569,1489,0.622189372,0.77019932,0.948625878,0.761331816,14,27
569,1570,0.772838097,0.81772415,0.000265962,0.563671568,14,28
569,1683,0.836753359,-0.006038067,0.681839529,-0.00088185,14,30
569,1787,0.746801644,0.705864802,0.738928548,0.892626868,14,31
569,1902,0.667561337,0.718897767,0.798864336,0.869273348,14,32
570,572,0.011766075,0.835647159,0.813428979,0.687024669,14,14
570,575,0.965559684,0.916175251,0.929683231,0.709747665,14,14
570,579,0.747156731,0.754782157,0.595058784,0.832768882,14,14
570,581,0.821582468,0.917684103,0.994975336,0.772289695,14,14
570,583,0.740363149,0.907832119,0.919413071,0.838952917,14,14
570,587,0.936861094,0.714582906,0.864375106,0.99170443,14,14
570,589,0.911242694,0.937756006,0.929217666,0.892780112,14,14
570,590,0.904975966,0.773127156,0.933608508,0.714333146,14,14
570,591,0.792640616,0.919916042,0.92000701,0.92066997,14,14
570,592,0.778379267,0.855239546,0.942139159,0.634937797,14,14
570,593,0.801281675,0.645276349,0.857759528,0.520320297,14,14
570,597,0.813561922,0.741657544,0.834870341,0.908622268,14,14
570,600,0.01849825,-0.016479467,0.597252014,0.507434458,14,14
570,601,0.756142894,0.879323381,0.919150639,0.612356515,14,14
570,603,0.941238264,0.996457642,0.942054056,0.96688113,14,14
570,612,0.92080088,0.773308324,0.838449836,0.940485856,14,15
570,843,0.761780061,0.79176215,0.849942845,0.802347791,14,18
570,894,0.833860139,0.753920198,0.797707752,0.921238501,14,19
570,919,0.984957009,0.834898087,0.929369943,0.877572759,14,20
570,979,0.909922105,0.765689785,0.79821954,0.737143065,14,21
570,990,0.584319838,0.568441603,0.776171675,0.607051428,14,21
570,1241,-0.017506364,0.740882478,0.823291458,0.792151037,14,24
570,1248,0.872819674,0.863845068,0.824498609,0.939142725,14,24
570,1384,0.87643128,0.942909855,0.800156165,0.900460983,14,26
570,1508,0.992593711,0.898906286,0.950678377,0.990343818,14,28
570,1512,0.940460386,0.914543507,0.93277085,0.946474363,14,28
570,1681,0.000823268,0.004852476,0.544403137,-0.006606118,14,30
570,1838,0.555231587,0.529537657,0.790244228,0.663239769,14,31
570,1994,0.689759542,0.518478802,0.742749463,0.006121062,14,32
570,1999,0.001043396,-0.013583572,0.016122861,-0.001895438,14,32
571,574,-0.000520396,0.77126043,0.685640842,0.72614038,14,14
571,575,0.721550845,0.628530542,0.705331404,0.732793687,14,14
571,582,0.926681196,0.882681104,0.90194483,0.952915703,14,14
571,583,0.897275759,0.946505127,0.88736579,0.87742586,14,14
571,584,0.784417611,0.674009429,0.002655087,-0.012442724,14,14
571,587,0.782019921,0.83869836,0.936437361,0.572507299,14,14
571,588,0.777229574,0.813535926,0.799407531,0.976180959,14,14
571,589,0.014435762,-0.000789342,0.740691719,0.012013028,14,14
571,591,0.752616876,0.557201848,0.809491127,-0.007660934,14,14
571,592,0.70067262,0.919330392,0.924120885,0.777196791,14,14
571,602,0.540597528,0.582261063,0.005043011,0.772079114,14,14
571,1012,0.90027229,0.873171204,0.584605493,0.870831124,14,21
571,1249,0.908265628,0.811100257,0.919917989,0.61222894,14,24
571,1310,0.542859916,0.889170912,0.683039751,0.929368585,14,25
571,1331,0.564673728,0.806321776,0.011170018,0.016278665,14,26
571,1378,0.858379779,0.684176334,0.95002744,0.844659723,14,26
571,1635,0.782607757,0.53694991,0.772176986,0.799884625,14,29
571,1695,0.916101132,0.926664066,0.977069054,0.530139166,14,30
571,1810,0.848751422,0.978503353,0.95487807,0.819420255,14,31
571,1887,0.986095336,0.959462308,0.675925113,0.854246876,14,32
572,573,0.907088434,0.880463211,0.585561091,0.797230642,14,14
572,574,0.799876068,0.886341992,0.916557853,0.932211387,14,14
572,578,0.929667639,0.765906745,0.922253618,0.838857525,14,14
572,579,0.950710446,0.693067486,0.89664366,0.908265872,14,14
572,585,0.949242847,-0.013322218,0.90421185,0.893259505,14,14
572,586,0.70900197,0.667458383,0.679188148,0.574559592,14,14
572,590,0.881827728,0.928999103,0.96501391,0.87461115,14,14
572,591,0.767888835,0.590426111,0.78968763,0.58195891,14,14
572,593,0.018225214,0.559050511,0.662251131,0.629842264,14,14
572,594,0.934040549,0.998242483,0.910173484,0.933203014,14,14
572,595,0.935313485,0.957085055,0.979637038,0.888346362,14,14
572,596,0.856713301,0.963127198,0.968294735,0.898860965,14,14
572,600,0.898745504,0.950741201,-0.003881631,0.772459071,14,14
572,603,0.927860824,0.859719494,0.718955378,0.82613361,14,14
572,633,0.761014941,0.870447435,0.950241268,0.84955113,14,15
572,857,0.95339058,0.978260619,0.833712014,0.85546872,14,19
572,864,0.903980769,0.783445679,0.921786959,0.980191957,14,19
572,1028,0.737650737,0.883770642,0.868478766,0.647793642,14,21
572,1051,0.819140768,0.911915433,0.609555708,0.926072713,14,22
572,1059,0.643429167,0.883138046,-0.014325545,0.577612402,14,22
572,1072,0.675759899,0.676284401,0.517576873,-0.007826825,14,22
572,1173,0.867748684,0.890552532,0.729380775,0.984508574,14,23
572,1186,-0.001729356,0.502353425,0.658222496,0.012537635,14,24
572,1281,0.962284775,0.903532064,0.887892318,0.690861549,14,25
572,1671,0.934918448,0.82646704,0.885667883,0.853131136,14,29
572,1758,0.963016961,0.752159581,0.757069864,0.717003397,14,30
572,1781,0.868606507,0.79861049,0.791594373,0.938361655,14,31
572,1854,0.860415888,0.589282284,0.524854836,0.715007305,14,31
572,1892,0.95412288,0.986526295,0.956511992,0.972012985,14,32
573,576,0.518587323,0.515784265,0.794045499,0.722466954,14,14
573,577,0.803378081,0.652826468,0.729698397,0.871064144,14,14
573,578,0.538920051,0.60704255,0.495902731,0.641898845,14,14
573,579,0.69415127,-0.00811042,-0.008249118,0.675112829,14,14
573,580,0.922198706,0.909674615,0.974058692,0.849660836,14,14
573,586,0.892542051,0.927553664,0.832735139,0.886343233,14,14
573,588,0.765818443,0.856720762,0.934603449,0.961080682,14,14
573,592,0.818937016,0.779047282,0.758450953,0.736563377,14,14
573,593,0.005223275,0.786053694,0.864646862,0.616299687,14,14
573,595,0.958475233,0.931776194,0.975465754,0.985903132,14,14
573,597,-0.013122239,0.822559626,-0.014436389,0.511980785,14,14
573,599,0.843441286,0.824704016,0.802289794,0.886113024,14,14
573,601,0.718419612,0.575394282,0.545153924,0.769036376,14,14
573,602,0.935157985,0.975321059,0.851020283,0.883181745,14,14
573,603,0.902108586,0.872226483,0.687553643,0.974734568,14,14
573,604,0.683642831,0.925724154,0.974759584,0.89866981,14,14
573,770,0.702677721,0.016908236,0.699385773,0.684256598,14,17
573,1134,0.858032114,0.787260626,0.008373158,0.788804586,14,23
573,1408,0.789795296,0.916404491,0.840652043,0.824182982,14,26
573,1464,0.578742631,0.664405867,0.854939384,0.843199298,14,27
573,1479,0.589098746,0.782959347,0.66299228,0.841097971,14,27
573,1514,0.921552977,0.002880819,0.911135278,0.538666764,14,28
573,1651,0.008896228,-0.002902538,0.556876811,0.82845387,14,29
573,1682,-0.007501529,-0.001492122,-0.012178744,0.019379815,14,30
573,1742,0.802856899,-0.017194432,0.008981675,0.826935394,14,30
573,1948,0.965291936,0.756150287,0.557350901,0.79150108,14,32
574,576,0.939834089,0.674175299,0.74441955,-0.017239771,14,14
574,577,0.5189029,0.854596018,0.543169731,0.766043651,14,14
574,580,0.900904454,0.739737317,0.885058531,0.783706206,14,14
574,582,0.686643568,0.010986882,0.710911507,0.643778591,14,14
574,583,0.923660992,0.843735202,0.749523944,0.961246432,14,14
574,587,0.636477908,0.69162709,0.618273804,0.906942677,14,14
574,588,0.918669505,0.868492191,0.774520493,0.760983927,14,14
574,589,0.741628336,0.850107181,0.538818294,0.654232021,14,14
574,592,0.767111075,0.838435496,0.816980308,0.494778222,14,14
574,594,0.850102694,0.669407926,0.717663166,0.895409789,14,14
574,596,0.876693445,0.903301207,0.648641343,0.785581025,14,14
574,597,0.648987298,0.835440814,0.743937987,0.786139082,14,14
574,598,0.83272392,0.830367473,0.676171516,0.814734795,14,14
574,599,0.823636466,0.870063999,0.72496695,0.840690105,14,14
574,873,0.738261401,0.802000431,0.978534554,0.706236681,14,19
574,1112,0.717632832,0.917963827,0.755572558,0.875252456,14,23
574,1285,0.918487219,0.91113026,0.998800005,0.969238527,14,25
574,1508,0.964229022,0.972404894,0.958171337,0.958712398,14,28
574,1633,0.973623508,0.983669669,0.727953777,0.92706967,14,29
575,577,0.554693778,0.646327307,0.711339955,0.940583802,14,14
575,580,0.83298819,0.702722751,0.660114677,0.526263521,14,14
575,581,0.788855121,0.741525266,0.931953967,0.773718707,14,14
575,587,0.013293658,0.763897363,0.891381638,0.939798904,14,14
575,589,0.014796328,0.736510045,0.541903965,0.842964784,14,14
575,590,0.830371634,0.668549451,-0.018741267,0.639355318,14,14
575,592,0.674355302,0.812282124,0.671367421,0.692355358,14,14
575,596,0.711841474,0.896651544,-0.00900411,0.601597151,14,14
575,602,0.866064101,0.876243414,0.749158238,-0.004831712,14,14
575,1060,0.865720756,0.81026507,0.803601985,0.838652068,14,22
575,1327,0.852771616,0.924244426,0.821254761,0.864891388,14,26
575,1399,0.890885772,0.841753724,0.836830349,0.960427074,14,26
575,1440,0.864555036,0.88273243,0.891663885,0.980635818,14,27
575,1471,1.80E-05,0.67265138,0.692698742,0.002310408,14,27
575,1491,0.942694595,0.795737543,0.941737763,0.931310306,14,27
575,1871,0.643447648,0.510730429,0.698939502,-0.014146946,14,31
576,578,-0.005408153,0.700039914,-0.00588552,0.870881374,14,14
576,582,0.725953488,0.92379434,0.61576199,0.92260684,14,14
576,586,0.806281722,0.776145051,0.829997052,0.560240248,14,14
576,587,0.86624325,0.622111112,0.709399838,0.864461003,14,14
576,588,0.935953658,0.926493735,0.740219504,0.825102446,14,14
576,591,-0.019338956,0.745406302,0.791962916,0.56662613,14,14
576,593,0.588597497,0.808970982,0.887967011,0.907081443,14,14
576,595,0.635443488,0.936305035,0.937768761,0.655300015,14,14
576,596,-0.019530238,0.616900241,0.75447068,0.595354506,14,14
576,597,0.662027128,0.790898874,0.642574233,0.770393727,14,14
576,600,0.915159454,0.947233419,0.666504719,0.754051101,14,14
576,601,0.761459911,0.883121658,0.828282523,0.576266472,14,14
576,604,0.89690335,0.679906165,0.80969976,0.903372736,14,14
576,635,0.671335082,0.890144901,0.002448945,0.54920698,14,15
576,646,0.0179066,0.765173448,0.86948436,0.728260432,14,15
576,739,0.776445821,0.584737032,0.682440903,0.661550152,14,17
576,792,0.771999427,0.891814105,0.837555142,0.913755535,14,18
576,1074,0.832319713,0.879555846,0.840735983,0.725644924,14,22
576,1570,0.871760759,0.767106058,0.884743204,0.896474903,14,28
576,1579,0.009812272,0.500226138,0.849165688,0.591673598,14,28
576,1612,0.01770832,0.601333533,0.735430037,0.013834968,14,29
576,1678,0.728769553,0.762245418,0.731364277,0.00637862,14,29
576,1787,0.676194293,0.796128372,0.945708361,0.695018745,14,31
576,1955,0.705300046,0.804127763,0.788467493,0.802821182,14,32
577,579,0.69287077,0.001037926,-0.000921675,0.57151382,14,14
577,581,-0.014666283,0.610920682,0.81189617,0.89688424,14,14
577,583,0.787426159,0.785055026,0.991389811,0.918175956,14,14
577,587,0.930149981,0.9474843,0.976657824,0.954770376,14,14
577,588,0.750751159,0.819206153,0.814948937,0.835389155,14,14
577,591,0.855882834,0.876338373,0.741920289,0.869191856,14,14
577,592,0.000124631,0.721390233,0.662753982,0.578075477,14,14
577,594,0.594629162,0.626018867,0.797813844,0.641736616,14,14
577,596,0.89143295,0.818853592,0.91114062,0.687404565,14,14
577,599,0.836833226,0.895857445,0.811879578,0.737507294,14,14
577,602,0.885469049,0.905868213,0.985931583,0.977434307,14,14
577,604,0.946009116,0.985308325,0.897152691,0.949557867,14,14
577,613,0.977820919,0.849627515,0.933731295,0.917884299,14,15
577,693,0.811526333,0.009902866,0.590533471,0.019810157,14,16
577,783,0.019659454,0.810457888,0.659144576,0.883523488,14,18
577,991,0.914240558,0.965838221,0.743759057,0.94627388,14,21
577,1382,0.645544961,0.8631178,0.71790968,0.850496398,14,26
578,581,0.92325597,0.770214604,0.960201306,0.831548158,14,14
578,585,0.798061638,0.850026301,0.869940159,0.746588962,14,14
578,586,0.919745842,0.959882814,0.891534713,0.88232809,14,14
578,593,0.762877089,0.88994516,0.925109612,-0.018962476,14,14
578,594,0.858461577,0.89029479,0.82448876,0.903551796,14,14
578,595,0.961924511,0.847680109,0.909639964,0.958160413,14,14
578,597,0.546987959,0.670532531,0.732465984,0.585511341,14,14
578,599,0.818926773,0.761543146,0.609732015,0.798650972,14,14
578,600,0.812274562,0.599030863,0.816502114,0.874965087,14,14
578,639,0.000624516,0.494218961,0.006556495,-0.007319898,14,15
578,742,0.864839303,0.749182838,0.992384489,0.911245178,14,17
578,930,0.715595114,0.008732303,0.767359276,0.517424712,14,20
578,1310,0.929224641,0.795875877,0.615753045,0.791715333,14,25
578,1523,-0.000401565,-0.002411811,0.019309243,-0.000330116,14,28
578,1588,0.76695332,0.720622562,0.874492946,0.758608916,14,29
578,1604,0.597419409,0.846759615,0.755408804,0.885973107,14,29
578,1984,0.734376189,0.673084315,0.83399454,0.687534872,14,32
579,582,0.873548823,0.882327804,0.855375523,0.741914132,14,14
579,584,0.768620744,0.758205506,0.785972643,0.924733827,14,14
579,585,0.786502215,0.944349356,0.879342773,0.940620321,14,14
579,589,0.696663402,0.85268384,0.563369602,0.654958683,14,14
579,591,0.762345339,0.945003496,-0.002533711,0.619634686,14,14
579,595,0.926192794,0.904753346,0.943358364,0.972553823,14,14
579,597,0.739511989,0.643915495,0.72361064,0.594195647,14,14
579,598,0.97477789,0.873997819,1.003734898,0.970789615,14,14
579,748,0.783073333,0.818570192,0.962703167,0.91235673,14,17
579,1215,0.013229704,0.013972615,-0.018289667,-0.00921668,14,24
579,1251,0.767856466,0.74529268,0.583840421,0.558496113,14,25
579,1398,0.713904842,-0.015196115,-0.019679221,0.886114104,14,26
579,1399,0.916459683,0.872283781,0.785237204,0.946985017,14,26
579,1588,0.792927815,0.853833735,0.728042098,0.703915785,14,29
579,1658,0.774089895,-0.017640234,0.601332282,0.802103992,14,29
579,1758,0.924093461,0.9288115,0.890694077,0.72493678,14,30
579,1875,0.744822571,0.74424026,0.602625674,0.656752879,14,31
579,1913,0.835757128,-0.006557193,0.562780306,-0.011602913,14,32
579,1929,0.872523442,0.955100262,0.8664797,0.81719952,14,32
580,582,0.004946602,0.629511018,0.574129566,0.524419512,14,14
580,583,0.781829892,0.596074619,0.78957347,-0.014647166,14,14
580,595,0.765607558,0.523671742,0.877651643,0.791637514,14,14
580,789,0.701662561,0.67165587,0.875740007,0.009679445,14,18
580,797,0.798874746,0.848435468,0.555314466,0.577732258,14,18
580,868,0.619604513,0.880244902,0.738121926,0.742977271,14,19
580,1153,0.781193265,0.935819678,0.595911264,0.00079605,14,23
580,1562,0.531369561,0.911198598,0.852128401,-0.013094634,14,28
580,1569,0.664993079,0.843543292,0.754688769,0.775049722,14,28
580,1832,0.6515238,0.81872963,0.849382145,0.570095824,14,31
580,1853,0.957506496,0.938770278,0.867385245,0.931516241,14,31
581,584,0.645906702,0.925442386,0.949851053,0.845060178,14,14
581,585,0.969632423,0.829353382,0.930404425,0.913147429,14,14
581,588,0.874710749,0.541786553,0.570659135,0.961665721,14,14
581,595,0.783838714,0.688917626,0.656113479,0.511427465,14,14
581,596,0.90126742,0.959076573,0.661539346,0.565979439,14,14
581,598,0.817705696,0.671668609,0.598995572,0.713154617,14,14
581,599,0.74297182,0.930162231,0.817555281,0.722351159,14,14
581,601,0.773039873,0.883514363,0.825137524,-0.001596926,14,14
581,602,0.016939371,-0.018455777,-0.000144654,0.587450717,14,14
581,604,-0.016539489,0.619331866,0.604727137,0.727305158,14,14
581,845,0.909504283,0.951603852,0.749536995,0.918451814,14,18
