"geneA","geneB","iRef","GEO","GO","pathW"
"5573","310","312","0.2946","0.7190","0.7300","0.5689"
"5574","310","318","0.8702","0.7386","0.7927","0.7324"
"5575","310","322","0.7393","0.6724","0.4507","0.9037"
"5576","310","325","0.7389","0.7561","0.5787","0.6978"
"5577","310","326","0.9091","0.7327","0.8302","0.9232"
"5578","310","345","0.9025","0.9459","0.9528","0.9158"
"5579","310","350","0.6045","0.7951","0.6775","0.5366"
"5580","310","410","0.7482","0.6878","0.4432","0.5963"
"5581","310","479","0.8126","0.8087","0.8097","0.5986"
"5582","310","642","0.6953","0.3540","0.3170","0.5739"
"5583","310","856","0.6642","0.9459","0.7908","0.8665"
"5584","310","956","0.8705","0.8957","0.8322","0.5619"
"5585","310","1515","0.8887","0.8686","0.7302","0.7498"
"5586","310","1529","0.9120","0.8951","0.8535","0.6781"
"5587","310","1639","0.7235","0.8140","0.7269","0.5565"
"5588","310","1797","0.8319","0.6795","0.3601","0.7763"
"5589","310","1839","0.7776","0.9540","0.9272","0.9349"
"5590","310","1865","0.7664","0.6687","0.8304","0.7658"
"5591","311","316","0.7721","0.2922","0.4782","0.5165"
"5592","311","319","0.6579","0.6885","0.5086","0.5389"
"5593","311","324","0.8050","0.8977","0.8794","0.9258"
"5594","311","330","0.7815","0.5489","0.7766","0.7383"
"5595","311","332","0.7705","0.6722","0.6011","0.8819"
"5596","311","333","0.9369","0.8956","0.9278","0.7446"
"5597","311","334","0.8629","0.6344","0.9074","0.8791"
"5598","311","338","0.6962","0.4060","0.6231","0.3395"
"5599","311","341","0.4808","0.6726","0.4179","0.7032"
"5600","311","344","0.7560","0.9104","0.8956","0.8445"
"5601","311","372","0.7604","0.7675","0.8493","0.8842"
"5602","311","375","0.8938","0.8694","0.7824","0.7898"
"5603","311","470","0.7591","0.7877","0.6659","0.5652"
"5604","311","485","0.4435","0.4404","0.3782","0.7569"
"5605","311","645","0.4861","0.5843","0.4664","0.5729"
"5606","311","697","0.5600","0.7382","0.3676","0.7861"
"5607","311","860","0.9115","0.8906","0.8818","0.8463"
"5608","311","915","0.9280","0.9899","0.9606","0.9319"
"5609","311","989","0.4913","0.6533","0.7416","0.6599"
"5610","311","1205","0.5018","0.2611","0.3466","0.3624"
"5611","311","1305","0.9393","0.7798","0.8247","0.6799"
"5612","311","1308","0.9841","0.9610","0.9520","0.9727"
"5613","311","1335","0.6618","0.8040","0.9397","0.9323"
"5614","311","1984","0.8695","0.8820","0.6238","0.8140"
"5615","312","319","0.7566","0.8059","0.9471","0.8490"
"5616","312","341","0.5760","0.3575","0.3828","0.2451"
"5617","312","342","0.5620","0.8557","0.8615","0.9180"
"5618","312","345","0.7449","0.7573","0.7190","0.7399"
"5619","312","347","0.7855","0.6817","0.5114","0.6875"
"5620","312","389","0.4026","0.6373","0.7801","0.4108"
"5621","312","411","0.7033","0.8284","0.6181","0.6019"
"5622","312","589","0.7733","0.5492","0.4265","0.7029"
"5623","312","638","0.4635","0.4923","0.4107","0.4948"
"5624","312","650","0.8620","0.9413","0.7934","0.8093"
"5625","312","823","0.9781","0.9350","0.6635","0.7884"
"5626","312","899","0.8810","0.8116","0.9246","0.7249"
"5627","312","1070","0.8134","0.8924","0.8786","0.8923"
"5628","312","1093","0.4252","0.4006","0.2691","0.8612"
"5629","312","1115","0.3057","0.9100","0.3573","0.7025"
"5630","312","1227","0.8363","0.8779","0.9244","0.8618"
"5631","312","1477","0.4701","0.6619","0.9671","0.6322"
"5632","312","1564","0.9062","0.8926","0.9364","0.9383"
"5633","312","1636","0.4569","0.7318","0.7725","0.4031"
"5634","312","1718","0.8894","0.8396","0.9661","0.9709"
"5635","312","1726","0.6147","0.9013","0.4013","0.6128"
"5636","312","1797","0.9384","0.9598","0.4286","0.9211"
"5637","312","1807","0.7086","0.7489","0.8521","0.4840"
"5638","312","1903","0.7016","0.7916","0.8494","0.7372"
"5639","313","314","0.8917","0.8260","0.8579","0.8644"
"5640","313","315","0.8747","0.6765","0.9061","0.9276"
"5641","313","319","0.7031","0.7402","0.9732","0.4782"
"5642","313","326","0.2515","0.8608","0.6835","0.5862"
"5643","313","327","0.9027","0.9254","0.9565","0.9395"
"5644","313","330","0.8043","0.4540","0.6285","0.4486"
"5645","313","336","0.4110","0.8826","0.4734","0.7955"
"5646","313","338","0.7704","0.6167","0.7184","0.8742"
"5647","313","449","0.9009","0.8605","0.9716","0.9252"
"5648","313","500","0.9448","0.6444","0.8119","0.6224"
"5649","313","718","0.7967","0.8221","0.4699","0.8859"
"5650","313","1017","0.7711","0.8498","0.8922","0.6446"
"5651","313","1105","0.9081","0.6889","0.4584","0.7101"
"5652","313","1166","0.6514","0.9176","0.9015","0.6628"
"5653","313","1224","0.8891","0.7863","0.7430","0.5417"
"5654","313","1525","0.5420","0.8182","0.9353","0.6327"
"5655","313","1526","0.9537","0.8184","0.7015","0.9723"
"5656","313","1715","0.3084","0.7781","0.5938","0.6580"
"5657","313","1754","0.8664","0.9165","0.4982","0.4730"
"5658","314","323","0.3483","0.6833","0.5298","0.7012"
"5659","314","324","0.8526","0.7937","0.8924","0.8161"
"5660","314","325","0.7377","0.8195","0.8845","0.9624"
"5661","314","329","0.7895","0.8453","0.7386","0.7013"
"5662","314","331","0.8790","0.9570","0.9350","0.8782"
"5663","314","334","0.7814","0.7927","0.9286","0.5834"
"5664","314","335","0.6060","0.9229","0.7720","0.8639"
"5665","314","337","0.7280","0.9219","0.8305","0.7004"
"5666","314","339","0.5602","0.4652","0.6816","0.8045"
"5667","314","340","0.9002","0.5424","0.7143","0.5439"
"5668","314","342","0.5859","0.8035","0.7094","0.8254"
"5669","314","343","0.5604","0.9340","0.7700","0.7351"
"5670","314","345","0.9724","0.9354","0.8765","0.9461"
"5671","314","468","0.7902","0.6462","0.8788","0.9290"
"5672","314","555","0.7345","0.8501","0.8207","0.5135"
"5673","314","643","0.5351","0.6284","0.5902","0.7586"
"5674","314","696","0.6924","0.9068","0.8248","0.5086"
"5675","314","709","0.9353","0.7630","0.8676","0.6859"
"5676","314","791","0.9103","0.8046","0.8889","0.9032"
"5677","314","896","0.6061","0.9881","0.8940","0.8775"
"5678","314","987","0.3140","0.6770","0.5712","0.5944"
"5679","314","1099","0.8704","0.9327","0.9792","0.9405"
"5680","314","1411","0.6737","0.6944","0.3856","0.2750"
"5681","314","1448","0.6341","0.8119","0.7989","0.6525"
"5682","314","1515","0.9312","0.8366","0.7618","0.8081"
"5683","314","1692","0.9360","0.7866","0.6437","0.5813"
"5684","314","1712","0.8462","0.6608","0.8320","0.7675"
"5685","314","1713","0.9064","0.8429","0.8427","0.8416"
"5686","314","1822","0.8774","0.8754","0.4610","0.7688"
"5687","314","1926","0.9549","0.6617","0.4476","0.6509"
"5688","315","316","0.7320","0.5626","0.6577","0.6348"
"5689","315","318","0.5969","0.4971","0.7713","0.8064"
"5690","315","322","0.6072","0.4701","0.9157","0.8096"
"5691","315","324","0.6969","0.9054","0.9886","0.9667"
"5692","315","325","0.7575","0.7868","0.8920","0.9456"
"5693","315","330","0.8626","0.8217","0.8099","0.8912"
"5694","315","332","0.7836","0.8039","0.5334","0.7988"
"5695","315","341","0.8116","0.7741","0.7075","0.9138"
"5696","315","342","0.8034","0.7649","0.7864","0.7028"
"5697","315","458","0.9062","0.7436","0.5656","0.7499"
"5698","315","536","0.6358","0.8577","0.9162","0.9298"
"5699","315","544","0.6915","0.8505","0.8361","0.7746"
"5700","315","582","0.7741","0.7198","0.7154","0.5499"
"5701","315","651","0.7193","0.5072","0.7829","0.2347"
"5702","315","735","0.6280","0.8190","0.4740","0.7018"
"5703","315","750","0.9062","0.9262","0.7320","0.7062"
"5704","315","771","0.7117","0.5466","0.6053","0.6001"
"5705","315","989","0.2201","0.6982","0.2040","0.7004"
"5706","315","1425","0.4150","0.9299","0.6101","0.7812"
"5707","315","1458","0.5434","0.5808","0.8130","0.2822"
"5708","315","1814","0.7497","0.4777","0.9288","0.7769"
"5709","315","1905","0.7727","0.4336","0.5852","0.9349"
"5710","316","317","0.8796","0.8512","0.2428","0.9272"
"5711","316","325","0.7202","0.7272","0.7644","0.7710"
"5712","316","328","0.9216","0.9279","0.9798","0.9486"
"5713","316","331","0.6893","0.7244","0.6261","0.3785"
"5714","316","334","0.2882","0.6733","0.5317","0.7958"
"5715","316","343","0.6451","0.6874","0.5003","0.6345"
"5716","316","345","0.7448","0.5671","0.4633","0.8071"
"5717","316","346","0.8989","0.8861","0.5959","0.9483"
"5718","316","456","0.9228","0.9373","0.9802","0.9219"
"5719","316","529","0.9295","0.9607","0.8992","0.9310"
"5720","316","582","0.6197","0.6081","0.7320","0.6780"
"5721","316","722","0.8772","0.8432","0.4946","0.9152"
"5722","316","819","0.7300","0.9126","0.8545","0.8509"
"5723","316","1013","0.7491","0.7009","0.8553","0.6982"
"5724","316","1133","0.8775","0.6254","0.9392","0.3717"
"5725","316","1147","0.8190","0.9461","0.8682","0.6948"
"5726","316","1376","0.5324","0.7444","0.7667","0.9459"
"5727","316","1735","0.8618","0.7871","0.9395","0.9729"
"5728","316","1993","0.8705","0.7140","0.8199","0.8184"
"5729","316","1994","0.8699","0.8558","0.9375","0.9429"
"5730","317","323","0.8755","0.8634","0.9296","0.9767"
"5731","317","326","0.6515","0.4562","0.6938","0.8625"
"5732","317","327","0.8104","0.8765","0.6199","0.8374"
"5733","317","330","0.3449","0.1644","0.8929","0.3324"
"5734","317","331","0.6308","0.8914","0.9215","0.5961"
"5735","317","334","0.7858","0.7293","0.6191","0.8539"
"5736","317","338","0.5948","0.6381","0.8930","0.8504"
"5737","317","342","0.8960","0.9491","0.8802","0.8607"
"5738","317","346","0.8583","0.5600","0.7738","0.8691"
"5739","317","373","0.7497","0.3819","0.6851","0.6981"
"5740","317","669","0.9378","0.8771","0.8741","0.6586"
"5741","317","853","0.7533","0.9025","0.9262","0.8002"
"5742","317","871","0.8352","0.9189","0.9585","0.8637"
"5743","317","939","0.5951","0.6988","0.6656","0.7709"
"5744","317","1075","0.9188","0.8247","0.9237","0.9798"
"5745","317","1151","0.9195","0.3043","0.5196","0.8495"
"5746","317","1259","0.6404","0.7790","0.7524","0.7629"
"5747","317","1264","0.7693","0.8067","0.8254","0.8554"
"5748","317","1284","0.8659","0.9031","0.5605","0.7814"
"5749","317","1312","0.8204","0.8234","0.5542","0.9576"
"5750","317","1546","0.8204","0.7642","0.8262","0.7538"
"5751","317","1567","0.8891","0.9051","0.9490","0.8664"
"5752","317","1698","0.7328","0.6279","0.4932","0.7794"
"5753","317","1732","0.5722","0.6421","0.8002","0.4283"
"5754","318","324","0.5497","0.6932","0.6843","0.4668"
"5755","318","329","0.9062","0.5928","0.9436","0.8760"
"5756","318","330","0.8102","0.8494","0.9411","0.8023"
"5757","318","332","0.9310","0.7639","0.6860","0.8839"
"5758","318","338","0.9513","0.8784","0.9189","0.8618"
"5759","318","342","0.5474","0.4428","0.5479","0.9200"
"5760","318","686","0.9025","0.9632","0.9560","0.8874"
"5761","318","962","0.4676","0.3764","0.5374","0.5857"
"5762","318","1085","0.7639","0.9025","0.6273","0.5310"
"5763","318","1173","0.5772","0.8759","0.8761","0.7760"
"5764","318","1303","0.7911","0.8362","0.5782","0.8098"
"5765","318","1443","0.9302","0.8795","0.9785","0.9830"
"5766","318","1703","0.9617","0.9470","0.9164","0.9002"
"5767","318","1833","0.8709","0.7113","0.8606","0.6483"
"5768","318","1848","0.6271","0.4036","0.1398","0.3811"
"5769","319","322","0.8751","0.9158","0.9514","0.8698"
"5770","319","331","0.4423","0.5966","0.5703","0.5982"
"5771","319","335","0.8885","0.8826","0.8212","0.8625"
"5772","319","336","0.7303","0.3130","0.8083","0.5677"
"5773","319","346","0.5008","0.6147","0.8144","0.6920"
"5774","319","437","0.6683","0.6265","0.8824","0.7988"
"5775","319","586","0.3714","0.4327","0.5336","0.5187"
"5776","319","683","0.8149","0.9161","0.8935","0.7144"
"5777","319","730","0.9202","0.9335","0.8757","0.8376"
"5778","319","799","0.3755","0.8520","0.9152","0.7525"
"5779","319","968","0.6533","0.8219","0.6403","0.7416"
"5780","319","1186","0.7649","0.7752","0.8175","0.7808"
"5781","319","1228","0.7731","0.9392","0.9446","0.7947"
"5782","319","1371","0.7198","0.9274","0.5965","0.9432"
"5783","319","1509","0.7400","0.3018","0.7043","0.8874"
"5784","319","1583","0.3695","0.5293","0.4700","0.4328"
"5785","320","322","0.6199","0.7967","0.9177","0.6346"
"5786","320","324","0.5250","0.8976","0.7789","0.4769"
"5787","320","325","0.8810","0.9602","0.8061","0.9200"
"5788","320","328","0.7972","0.8017","0.9247","0.6837"
"5789","320","329","0.8047","0.8804","0.7565","0.8214"
"5790","320","332","0.8355","0.5793","0.9375","0.8437"
"5791","320","333","0.7064","0.8302","0.5530","0.7262"
"5792","320","336","0.8627","0.9422","0.9620","0.8965"
"5793","320","345","0.5905","0.5968","0.2245","0.5350"
"5794","320","516","0.9189","0.8796","0.8162","0.8540"
"5795","320","689","0.1530","0.2198","0.4603","0.2412"
"5796","320","995","0.5842","0.7190","0.7763","0.6355"
"5797","320","1031","0.8855","0.8434","0.8890","0.8535"
"5798","320","1132","0.8973","0.7685","0.8727","0.7809"
"5799","320","1133","0.9428","0.8687","0.9374","0.8928"
"5800","320","1200","0.4893","0.8570","0.2888","0.6516"
"5801","320","1356","0.9619","0.9771","0.9164","0.7891"
"5802","320","1433","0.8954","0.8232","0.9096","0.7921"
"5803","321","326","0.8294","0.6710","0.7560","0.9287"
"5804","321","331","0.5792","0.8241","0.7624","0.6567"
"5805","321","336","0.7695","0.9036","0.7195","0.8708"
"5806","321","343","0.7682","0.4887","0.7848","0.6677"
"5807","321","346","0.9012","0.9666","0.9414","0.9034"
"5808","321","365","0.9604","0.9828","0.9712","0.9621"
"5809","321","715","0.7846","0.5145","0.8928","0.8321"
"5810","321","746","0.8056","0.9255","0.9545","0.8315"
"5811","321","1051","0.5601","0.8141","0.4297","0.6945"
"5812","321","1057","0.6380","0.7046","0.6748","0.7375"
"5813","321","1225","0.8241","0.8095","0.8298","0.5003"
"5814","321","1258","0.8673","0.9314","0.8790","0.9527"
"5815","321","1322","0.8230","0.9608","0.7716","0.9338"
"5816","321","1335","0.9481","0.8856","0.9456","0.9169"
"5817","321","1366","0.6914","0.7904","0.8683","0.8737"
"5818","321","1529","0.7463","0.7263","0.8142","0.6391"
"5819","321","1600","0.8355","0.8097","0.9173","0.8625"
"5820","321","1670","0.9835","0.9806","0.8344","0.9804"
"5821","321","1804","0.6753","0.8619","0.6849","0.8246"
"5822","321","1859","0.8092","0.7962","0.5732","0.4860"
"5823","322","333","0.6315","0.6871","0.3188","0.8141"
"5824","322","334","0.5838","0.8149","0.7525","0.6253"
"5825","322","336","0.7450","0.7164","0.8763","0.9603"
"5826","322","340","0.8400","0.4583","0.9225","0.7647"
"5827","322","344","0.8690","0.9703","0.9031","0.9379"
"5828","322","346","0.7012","0.7345","0.6272","0.6709"
"5829","322","529","0.9439","0.8514","0.9341","0.8436"
"5830","322","699","0.4626","0.9104","0.8828","0.8763"
"5831","322","747","0.7668","0.7458","0.6959","0.6109"
"5832","322","750","0.8059","0.8594","0.9055","0.6340"
"5833","322","811","0.4175","0.2744","0.7093","0.2358"
"5834","322","902","0.6138","0.6415","0.8772","0.4669"
"5835","322","965","0.9431","0.6236","0.8442","0.7265"
"5836","322","1123","0.6319","0.8087","0.8784","0.7351"
"5837","322","1185","0.9105","0.7733","0.7470","0.2603"
"5838","322","1229","0.9330","0.9421","0.8216","0.9947"
"5839","322","1239","0.8490","0.7329","0.8664","0.7985"
"5840","322","1273","0.6931","0.8900","0.9381","0.7991"
"5841","322","1362","0.9537","0.8966","0.9539","0.9743"
"5842","322","1373","0.7912","0.8640","0.9093","0.8612"
"5843","322","1506","0.3813","0.4439","0.5403","0.8729"
"5844","322","1728","0.9481","0.9538","0.9734","0.9913"
"5845","322","1741","0.5420","0.6839","0.7372","0.4632"
"5846","322","1762","0.2690","0.3843","0.7100","0.2469"
"5847","322","1788","0.9766","0.8470","0.7865","0.8837"
"5848","322","1946","0.7651","0.8429","0.6832","0.5451"
"5849","323","325","0.8784","0.9117","0.8727","0.7325"
"5850","323","333","0.8302","0.8542","0.9018","0.7524"
"5851","323","344","0.6669","0.7536","0.7572","0.7604"
"5852","323","345","0.8539","0.9564","0.9416","0.8599"
"5853","323","577","0.8118","0.3312","0.8962","0.3828"
"5854","323","827","0.6360","0.5285","0.6686","0.8555"
"5855","323","851","0.8235","0.8644","0.8903","0.8551"
"5856","323","855","0.7241","0.4131","0.6428","0.6308"
"5857","323","1393","0.6107","0.5760","0.5569","0.4927"
"5858","323","1472","0.6625","0.5494","0.7783","0.7773"
"5859","323","1563","0.9140","0.9588","0.7733","0.9804"
"5860","323","1747","0.9592","0.9799","0.8603","0.9223"
"5861","323","1853","0.9715","0.9772","0.9738","0.9538"
"5862","323","1867","0.1678","0.4428","0.6912","0.4901"
"5863","323","1910","0.9679","0.9437","0.8532","0.9134"
"5864","323","1935","0.7511","0.7246","0.8019","0.6580"
"5865","324","325","0.9137","0.9234","0.7821","0.9227"
"5866","324","328","0.7865","0.5998","0.7476","0.8897"
"5867","324","330","0.9328","0.6538","0.4868","0.8173"
"5868","324","335","0.8893","0.9674","0.8971","0.9054"
"5869","324","390","0.8564","0.9507","0.9636","0.8433"
"5870","324","507","0.6379","0.9015","0.5964","0.6701"
"5871","324","759","0.7259","0.5018","0.7407","0.7138"
"5872","324","797","0.9448","0.9299","0.8146","0.7529"
"5873","324","1237","0.9234","0.9020","0.6524","0.7999"
"5874","324","1569","0.8880","0.8512","0.9550","0.8736"
"5875","324","1641","0.9217","0.8116","0.8015","0.5885"
"5876","324","1653","0.7713","0.9196","0.5438","0.8651"
"5877","325","327","0.9382","0.8443","0.8517","0.9505"
"5878","325","329","0.3193","0.7794","0.7484","0.8283"
"5879","325","332","0.7785","0.5693","0.5819","0.4977"
"5880","325","346","0.8770","0.9404","0.8486","0.8990"
"5881","325","356","0.7538","0.4253","0.4693","0.4529"
"5882","325","393","0.6760","0.8462","0.6363","0.6767"
"5883","325","451","0.7358","0.9621","0.7255","0.8578"
"5884","325","585","0.8055","0.5018","0.4896","0.2334"
"5885","325","899","0.9876","0.8994","0.8775","0.9321"
"5886","325","912","0.8239","0.6941","0.9396","0.8108"
"5887","325","1118","0.7925","0.7020","0.5661","0.9033"
"5888","325","1210","0.7266","0.8116","0.7899","0.8775"
"5889","325","1262","0.7791","0.9219","0.9548","0.9130"
"5890","325","1504","0.7156","0.5699","0.7274","0.6114"
"5891","325","1640","0.7422","0.8370","0.7648","0.8633"
"5892","325","1659","0.9438","0.6145","0.8493","0.8641"
"5893","325","1816","0.8485","0.8576","0.9080","0.7598"
"5894","325","1949","0.8256","0.9418","0.8569","0.9709"
"5895","325","1967","0.6091","0.9036","0.8369","0.9495"
"5896","325","1993","0.9186","0.7446","0.8134","0.9272"
"5897","326","330","0.7265","0.8755","0.8749","0.9141"
"5898","326","331","0.6900","0.9667","0.9331","0.5877"
"5899","326","333","0.9547","0.9605","0.9476","0.8561"
"5900","326","334","0.4440","0.6049","0.2353","0.4532"
"5901","326","343","0.6613","0.8220","0.8861","0.6470"
"5902","326","344","0.5568","0.4381","0.6618","0.7828"
"5903","326","416","0.9431","0.8062","0.9022","0.9590"
"5904","326","450","0.6206","0.8332","0.8138","0.8801"
"5905","326","755","0.7353","0.8817","0.6350","0.7907"
"5906","326","932","0.8144","0.5216","0.9206","0.6182"
"5907","326","981","0.5601","0.9099","0.7067","0.6186"
"5908","326","1017","0.6713","0.9235","0.7040","0.7697"
"5909","326","1094","0.9103","0.5304","0.9826","0.8141"
"5910","326","1157","0.8340","0.5285","0.7398","0.5770"
