"V1","V2","V3","V4","V5","V6","V7","V8"
"12838",668,1206,0.59411,0,0.52606,0.56416,16,24
"12839",668,1592,0.5018,0.83728,0.69953,0.8885,16,29
"12840",668,1736,0.8981,0.90803,0.91347,0.84467,16,30
"12841",668,1807,0.89372,0.77426,0.91117,0.88155,16,31
"12842",669,674,0.81991,0.60481,0.6402,0.84418,16,16
"12843",669,678,0.59734,0,0.75356,0.64887,16,16
"12844",669,679,0.59377,0,0,0.62272,16,16
"12845",669,681,0.68753,0.57727,0.79669,0,16,16
"12846",669,683,0,0.60495,0,0.61473,16,16
"12847",669,684,0.53263,0,0,0.70893,16,16
"12848",669,689,0,0.91415,0.90004,0.85766,16,16
"12849",669,692,0.86616,0.81977,0.78648,0.88616,16,16
"12850",669,694,0.917,0.61345,0,0.78487,16,16
"12851",669,695,0.82578,0.75674,0.8747,0.88589,16,16
"12852",669,697,0.91349,0.85902,0.78716,0.93542,16,16
"12853",669,698,0,0.63525,0.51617,0.67602,16,16
"12854",669,699,0.82106,0.84731,0.96582,0.88302,16,16
"12855",669,700,0.95352,0.51189,0.86332,0,16,16
"12856",669,703,0.84269,0.61763,0,0,16,16
"12857",669,704,0.66427,0.5047,0.54374,0,16,16
"12858",669,705,0.92087,0,0.81242,0,16,16
"12859",669,708,0.86345,0.85259,0.74439,0.73314,16,16
"12860",669,711,0.89,0.95139,0.92316,0.96682,16,16
"12861",669,712,0.75483,0.83855,0.92696,0.91373,16,16
"12862",669,713,0.67448,0.83917,0.90319,0,16,16
"12863",669,718,0.70718,0.56323,0.74679,0.68793,16,16
"12864",669,719,0.81894,0.9001,0.8766,0.88952,16,16
"12865",669,827,0.58579,0.90412,0.78493,0.96118,16,18
"12866",669,959,0.65987,0,0.82978,0.8134,16,20
"12867",669,1048,0,0.78969,0,0,16,22
"12868",669,1070,0.53628,0.81249,0,0,16,22
"12869",669,1077,0.7194,0.87593,0.93334,0.87615,16,22
"12870",669,1191,0.74829,0,0.5701,0,16,24
"12871",669,1295,0.63261,0.6532,0.6587,0.90944,16,25
"12872",669,1323,0.55323,0.771,0.82296,0,16,25
"12873",669,1437,0.6857,0.74828,0.92312,0.93705,16,27
"12874",669,1740,0.79945,0.91119,0.93056,0.72759,16,30
"12875",669,1926,0.90123,0.67751,0.78221,0.74388,16,32
"12876",670,674,0.56941,0.77262,0.63827,0,16,16
"12877",670,676,0,0.82777,0.75784,0.64051,16,16
"12878",670,679,0.78232,0.9286,0.70994,0.73003,16,16
"12879",670,684,0.8365,0.99026,0.90589,0.87585,16,16
"12880",670,685,0.90841,0.88387,0.84981,0.9734,16,16
"12881",670,691,0.62512,0.72309,0.82631,0.66677,16,16
"12882",670,692,0,0,0.78797,0,16,16
"12883",670,694,0.91517,0.92982,0.71859,0.9671,16,16
"12884",670,698,0.79398,0.60719,0.79748,0.83258,16,16
"12885",670,701,0.91041,0.96906,0.91908,0.93931,16,16
"12886",670,702,0,0,0,0,16,16
"12887",670,703,0.76836,0.80149,0.5304,0,16,16
"12888",670,704,0.7784,0.86403,0,0.66587,16,16
"12889",670,708,0.80331,0.98365,0.97243,0.96892,16,16
"12890",670,710,0,0.90613,0.79425,0.89425,16,16
"12891",670,711,0.93374,0,0.54634,0.62774,16,16
"12892",670,714,0.85543,0.9142,0.94755,0.75331,16,16
"12893",670,720,0.51899,0,0,0.51617,16,16
"12894",670,733,0.79166,0.68557,0.8496,0.65829,16,17
"12895",670,770,0.73581,0,0.80407,0.81768,16,17
"12896",670,985,0.72115,0,0.69122,0.71284,16,21
"12897",670,1103,0.94377,0.8448,0.8164,0.90473,16,22
"12898",670,1152,0.80428,0.73382,0.82116,0,16,23
"12899",670,1190,0.96337,0.9454,0.93609,0.93009,16,24
"12900",670,1281,0.90924,0.87466,0.88006,0.94576,16,25
"12901",670,1478,0.52489,0.60006,0,0.55498,16,27
"12902",670,1583,0.84689,0.80485,0.81707,0.81719,16,28
"12903",670,1636,0.8938,0.92618,0.92728,0.95892,16,29
"12904",670,1713,0.62814,0.92954,0.71883,0.77152,16,30
"12905",670,1892,0.93579,0.8836,0.91341,0.97243,16,32
"12906",671,672,0.80071,0.80905,0.55714,0,16,16
"12907",671,673,0.74378,0.67509,0.7422,0.56921,16,16
"12908",671,690,0.93863,0.91171,0.69742,0.81919,16,16
"12909",671,692,0.95625,0.98377,0.95936,0.92794,16,16
"12910",671,693,0.53654,0,0.52284,0.91179,16,16
"12911",671,696,0.95349,0.88768,0.87202,0.89169,16,16
"12912",671,699,0.88462,0.93429,0.9629,0.97014,16,16
"12913",671,700,0,0,0,0,16,16
"12914",671,701,0.72976,0,0.83102,0.84679,16,16
"12915",671,702,0.84132,0.71814,0.61657,0.91751,16,16
"12916",671,703,0.91101,0.82448,0.95436,0.97172,16,16
"12917",671,706,0.71955,0.79448,0.77637,0.80582,16,16
"12918",671,708,0.69242,0.68826,0.9319,0.61144,16,16
"12919",671,714,0.94513,0.74824,0.86044,0.88642,16,16
"12920",671,749,0.95152,0.95166,0.89019,0.79032,16,17
"12921",671,765,0.92328,0.81755,0.75694,0.77948,16,17
"12922",671,857,0.87889,0.59769,0,0.56985,16,19
"12923",671,1386,0.76127,0.77325,0.91208,0.87447,16,26
"12924",671,1459,0.83973,0.92432,0.81931,0.76876,16,27
"12925",671,1629,0.86695,0.82377,0.89241,0.92845,16,29
"12926",671,1865,0,0.6785,0.62092,0.64479,16,31
"12927",671,1913,0.91836,0.97135,0.89319,0.53814,16,32
"12928",671,1980,0.91122,0.87869,0.82324,0.7616,16,32
"12929",672,674,0.67555,0.76365,0.57402,0.92105,16,16
"12930",672,678,0.68923,0.84538,0.79142,0,16,16
"12931",672,679,0.69185,0.8728,0,0.76487,16,16
"12932",672,681,0.73151,0.78747,0.79485,0.93357,16,16
"12933",672,682,0,0.76974,0.78117,0.71304,16,16
"12934",672,684,0.65471,0.67831,0.71771,0.87144,16,16
"12935",672,685,0.90053,0.98299,0.84773,0.94126,16,16
"12936",672,686,0.92803,0.85853,0.95928,0.77282,16,16
"12937",672,689,0,0.51993,0,0,16,16
"12938",672,691,0.71089,0.78088,0,0.63154,16,16
"12939",672,693,0,0.63325,0,0,16,16
"12940",672,697,0.78657,0.93013,0.88998,0.95999,16,16
"12941",672,700,0.97877,0.95339,0.96728,0.96957,16,16
"12942",672,702,0.67289,0,0.78843,0.50757,16,16
"12943",672,704,0.85539,0.89587,0.70849,0.67221,16,16
"12944",672,710,0.86608,0.77332,0.85332,0.61158,16,16
"12945",672,711,0.89681,0.90626,0.8601,0.86534,16,16
"12946",672,714,0.81341,0.84373,0.51212,0.72404,16,16
"12947",672,715,0.9681,0.95641,0.98953,0.93362,16,16
"12948",672,717,0,0,0.5158,0,16,16
"12949",672,779,0,0,0.74155,0,16,17
"12950",672,873,0.7188,0.6799,0,0.87383,16,19
"12951",672,1574,0,0,0,0,16,28
"12952",672,1651,0.7399,0.64752,0.85945,0.59579,16,29
"12953",672,1773,0.82427,0.919,0.88664,0.97353,16,30
"12954",673,674,0.93268,0.69012,0.81928,0.88,16,16
"12955",673,675,0.812,0.76233,0.77812,0.66549,16,16
"12956",673,677,0.98856,0.95703,0.92763,0.96127,16,16
"12957",673,678,0.55076,0.67564,0.91536,0.77636,16,16
"12958",673,681,0.73936,0.73926,0.91926,0.79133,16,16
"12959",673,683,0.81929,0.83335,0.74758,0.87054,16,16
"12960",673,686,0.80158,0.80324,0.60648,0,16,16
"12961",673,689,0.69405,0.63499,0.95449,0.78412,16,16
"12962",673,691,0.61637,0.77712,0,0.58441,16,16
"12963",673,692,0.81659,0,0.51174,0.70383,16,16
"12964",673,693,0.8991,0.85141,0.74056,0.97566,16,16
"12965",673,694,0,0.65915,0.85833,0.91725,16,16
"12966",673,696,0.8179,0.91569,0.89851,0.93197,16,16
"12967",673,697,0.53216,0.63786,0.76451,0.57122,16,16
"12968",673,698,0.87128,0.91379,0.98004,0.60789,16,16
"12969",673,699,0.83224,0.61917,0.61149,0.62356,16,16
"12970",673,700,0.66626,0,0.55063,0,16,16
"12971",673,703,0.78661,0.85268,0.86634,0.84602,16,16
"12972",673,704,0,0.78892,0.86578,0,16,16
"12973",673,705,0.96127,0.97562,0.7827,0.82007,16,16
"12974",673,706,0,0.71303,0.62428,0.89751,16,16
"12975",673,710,0.81066,0,0,0.60968,16,16
"12976",673,711,0.90519,0.9213,0.98402,0.95677,16,16
"12977",673,712,0,0.80445,0.63757,0.62485,16,16
"12978",673,714,0.79775,0.71114,0.63759,0.65692,16,16
"12979",673,716,0.9757,0.96639,0.98966,0.85756,16,16
"12980",673,719,0.8772,0.86562,0.80201,0.65816,16,16
"12981",673,720,0.70623,0,0,0.78143,16,16
"12982",673,979,0.85882,0.78103,0.74467,0.78343,16,21
"12983",673,1140,0.83619,0.83149,0.80205,0.82959,16,23
"12984",673,1288,0.57744,0,0.50061,0.5233,16,25
"12985",673,1385,0.82227,0.65519,0.5109,0.84243,16,26
"12986",674,675,0.94686,0.9445,0.88229,0.94456,16,16
"12987",674,676,0,0,0.72945,0,16,16
"12988",674,677,0.90492,0.83111,0,0.66959,16,16
"12989",674,679,0.85087,0.94738,0.77906,0.94165,16,16
"12990",674,680,0.81886,0.88451,0.8344,0.78724,16,16
"12991",674,682,0.89983,0.65309,0.77413,0.6488,16,16
"12992",674,683,0.92615,0.87784,0.81175,0.83589,16,16
"12993",674,684,0.75528,0.86699,0.94356,0.96759,16,16
"12994",674,687,0.67806,0.6056,0,0.58532,16,16
"12995",674,690,0.57416,0.78044,0.82408,0.7798,16,16
"12996",674,692,0.62208,0.81566,0.64316,0.94141,16,16
"12997",674,694,0.71307,0.87087,0.70822,0.94829,16,16
"12998",674,695,0.67443,0.78083,0.74279,0.68059,16,16
"12999",674,696,0.7833,0.57815,0.7292,0.82906,16,16
"13000",674,699,0.92215,0.9177,0,0.92764,16,16
"13001",674,700,0.92544,0.95733,0.85473,0.96208,16,16
"13002",674,708,0.80995,0.96093,0.88565,0.77293,16,16
"13003",674,711,0.89258,0.94714,0.93969,0.91262,16,16
"13004",674,713,0,0,0.78328,0.76959,16,16
"13005",674,714,0.95809,0.68778,0.75036,0.91646,16,16
"13006",674,716,0,0,0,0,16,16
"13007",674,717,0.65386,0,0.68,0.73624,16,16
"13008",674,718,0.70391,0.68365,0.79001,0.88919,16,16
"13009",674,730,0.79695,0.7503,0.76921,0.94007,16,17
"13010",674,777,0.76766,0.81633,0.70959,0.60164,16,17
"13011",674,805,0.93217,0.79597,0.66383,0.96979,16,18
"13012",674,952,0.64059,0.938,0.72082,0.55586,16,20
"13013",674,1153,0.98529,0.93808,0.95422,0.92309,16,23
"13014",674,1219,0.6799,0,0.75873,0.67146,16,24
"13015",674,1620,0,0.84876,0.58789,0.70666,16,29
"13016",674,1808,0.56435,0.86608,0.93435,0.89614,16,31
"13017",674,1970,0.83661,0.6098,0.90565,0.89968,16,32
"13018",675,676,0.85115,0.92476,0.88369,0.90973,16,16
"13019",675,680,0.90748,0.8768,0.94414,0.96853,16,16
"13020",675,683,0.62509,0,0.5295,0.7498,16,16
"13021",675,684,0.79489,0.55688,0.92021,0.72617,16,16
"13022",675,692,0.89456,0.80663,0,0.93809,16,16
"13023",675,693,0.72362,0.90263,0.78019,0.80349,16,16
"13024",675,694,0,0.74952,0.78168,0.64709,16,16
"13025",675,695,0.78238,0.7613,0.87886,0.69952,16,16
"13026",675,697,0.89081,0.7112,0.80766,0.89249,16,16
"13027",675,702,0.84264,0.71386,0,0.76357,16,16
"13028",675,703,0.94793,0.52731,0.85617,0.7091,16,16
"13029",675,706,0.88816,0.77256,0.60936,0.941,16,16
"13030",675,708,0.53836,0,0.75681,0.71215,16,16
"13031",675,710,0,0,0.65152,0,16,16
"13032",675,713,0.78892,0.60546,0.85895,0.73481,16,16
"13033",675,714,0.89394,0.8388,0.91766,0.91775,16,16
"13034",675,715,0.87549,0.91595,0.95662,0.86411,16,16
"13035",675,716,0.87336,0.95733,0.90448,0.9522,16,16
"13036",675,722,0.85687,0.93116,0.86535,0.7973,16,17
"13037",675,805,0.9799,0.94393,0.98949,0.89847,16,18
"13038",675,944,0.92753,0.85392,0.95135,0.96528,16,20
"13039",675,1202,0.80426,0.86048,0.80633,0.62288,16,24
"13040",675,1358,0.87297,0.84989,0.9019,0.94105,16,26
"13041",675,1404,0,0,0.63889,0.78174,16,26
"13042",675,1630,0.8605,0.81783,0.82098,0.78671,16,29
"13043",675,1678,0.84023,0.87955,0.86651,0.59385,16,29
"13044",675,1800,0.79921,0.78382,0.78249,0.58336,16,31
"13045",675,1905,0.94869,0.92531,0.88423,0.94088,16,32
"13046",675,1923,0,0,0.50433,0.89138,16,32
"13047",675,1957,0.9767,0.92241,0.96327,0.97672,16,32
"13048",676,677,0.77844,0.72034,0.88424,0.87787,16,16
"13049",676,678,0.73431,0.71247,0.66615,0.59826,16,16
"13050",676,680,0.61022,0.92288,0.85592,0.75646,16,16
"13051",676,681,0,0.81127,0.5674,0.68075,16,16
"13052",676,683,0.73649,0.73965,0.69362,0.6148,16,16
"13053",676,685,0,0,0,0,16,16
"13054",676,688,0.63022,0.94332,0.85573,0.83634,16,16
"13055",676,689,0,0.76288,0.7696,0.67975,16,16
"13056",676,692,0.92817,0.62092,0.87953,0.8079,16,16
"13057",676,693,0.87908,0.87481,0.95145,0.92701,16,16
"13058",676,697,0.69246,0.80477,0,0.82349,16,16
"13059",676,698,0.70289,0,0,0.61677,16,16
"13060",676,699,0.86724,0.8762,0.87522,0.51169,16,16
"13061",676,704,0.6856,0,0.65493,0,16,16
"13062",676,710,0.81526,0.87695,0.79135,0.72838,16,16
"13063",676,712,0.54437,0,0.62231,0.62483,16,16
"13064",676,714,0.95099,0.92293,0.96688,0.88869,16,16
"13065",676,716,0,0.66747,0.57565,0.6837,16,16
"13066",676,720,0.72563,0.88893,0.88832,0.80819,16,16
"13067",676,827,0.91036,0.87451,0.85755,0.72536,16,18
"13068",676,853,0,0,0.66759,0,16,19
"13069",676,1123,0.96158,0.76094,0.74784,0.96067,16,23
"13070",676,1256,0.80488,0.89963,0.93473,0.91737,16,25
"13071",676,1288,0.52403,0.84143,0.73197,0,16,25
"13072",676,1487,0.94962,0.93067,0.94979,0.92939,16,27
"13073",676,1777,0.67247,0.62888,0.9494,0.74017,16,30
"13074",676,1804,0.7435,0.61527,0.50402,0.69048,16,31
"13075",676,1828,0.88101,0.94735,0.8796,0.95137,16,31
"13076",676,1845,0,0.74274,0.53729,0.79248,16,31
"13077",677,678,0.68095,0.91331,0.85486,0,16,16
"13078",677,679,0.83476,0.8849,0.7635,0.90603,16,16
"13079",677,682,0.63164,0.65703,0,0,16,16
"13080",677,686,0.82208,0.59192,0.71932,0.739,16,16
"13081",677,687,0.87885,0.61141,0.90989,0.80985,16,16
"13082",677,690,0.64743,0.83411,0.55098,0.86872,16,16
"13083",677,691,0.73324,0.86348,0.85483,0.70509,16,16
"13084",677,692,0.78404,0.5542,0.79782,0,16,16
"13085",677,693,0.96304,0.87023,0.91575,0.78086,16,16
"13086",677,698,0.91177,0.91534,0.93204,0.97567,16,16
"13087",677,699,0.89905,0.84841,0.86211,0.95835,16,16
"13088",677,702,0,0.69385,0,0,16,16
"13089",677,703,0.85377,0.88239,0.92547,0.81602,16,16
"13090",677,704,0,0.79848,0.61328,0,16,16
"13091",677,710,0.65084,0.65785,0.72174,0.66532,16,16
"13092",677,713,0.57354,0.73706,0,0.83642,16,16
"13093",677,716,0.82094,0.91198,0.63666,0.83758,16,16
"13094",677,718,0.70738,0.77868,0.7318,0.79433,16,16
"13095",677,719,0.94669,0.75178,0.71349,0.76841,16,16
"13096",677,762,0.8384,0.63027,0.58356,0.73364,16,17
"13097",677,935,0.76869,0.79588,0.88121,0.92056,16,20
"13098",677,1202,0.93855,0.73118,0.85527,0,16,24
"13099",677,1432,0.55384,0.84499,0,0.60123,16,27
"13100",677,1625,0.90165,0.78164,0.76053,0.71899,16,29
"13101",677,1699,0.81073,0.96446,0.9636,0.94084,16,30
"13102",677,1753,0.66123,0.53527,0.84249,0.78249,16,30
"13103",677,1893,0.88919,0.93233,0.88906,0.70117,16,32
"13104",678,679,0.56884,0.91815,0.69395,0.82876,16,16
"13105",678,680,0.7998,0.62929,0.72943,0.62169,16,16
"13106",678,681,0.83531,0.82459,0.90389,0.9478,16,16
"13107",678,682,0.84944,0.5914,0.76985,0.6256,16,16
"13108",678,686,0.89978,0.64875,0,0.97497,16,16
"13109",678,687,0.83095,0.89871,0.84116,0.87688,16,16
"13110",678,688,0.57259,0,0.66003,0.50968,16,16
"13111",678,689,0.96146,0.75936,0.82378,0.72055,16,16
"13112",678,702,0,0.90531,0.51122,0.54077,16,16
"13113",678,703,0.85006,0.83428,0.80108,0.76535,16,16
"13114",678,704,0.64695,0,0.96072,0.84405,16,16
"13115",678,706,0.79104,0.77794,0.80333,0.93964,16,16
"13116",678,707,0.93202,0.76808,0.81222,0.94257,16,16
"13117",678,708,0.91319,0.78005,0.84988,0.64289,16,16
"13118",678,711,0.91607,0,0,0.7093,16,16
"13119",678,714,0,0.76818,0.8826,0.78719,16,16
"13120",678,715,0,0,0.7746,0,16,16
"13121",678,716,0.78225,0.74252,0.74998,0.90226,16,16
"13122",678,718,0.75765,0.89911,0.95432,0.61233,16,16
"13123",678,877,0.98734,0.95044,0.91158,0.87912,16,19
"13124",678,979,0,0.67568,0,0.55649,16,21
"13125",678,1074,0.9181,0.82019,0.93344,0.80184,16,22
"13126",678,1496,0.66633,0.85594,0.88984,0.82091,16,27
"13127",678,1856,0.74205,0.89833,0.85929,0.51411,16,31
"13128",678,1898,0.74874,0.62685,0.98555,0.93891,16,32
"13129",679,685,0.77553,0.95871,0.88796,0.9103,16,16
"13130",679,686,0.84054,0.85029,0.8354,0.91712,16,16
"13131",679,690,0,0.5933,0,0.79398,16,16
"13132",679,691,0.88265,0.84068,0.87044,0.90082,16,16
"13133",679,694,0,0.72729,0.67903,0,16,16
"13134",679,695,0.89575,0.95842,0.94658,0.95434,16,16
"13135",679,696,0.82836,0,0,0.93793,16,16
"13136",679,704,0.96889,0.88588,0.77325,0.90076,16,16
"13137",679,709,0.76906,0,0.61942,0.66989,16,16
"13138",679,710,0.87297,0.86712,0.92481,0.94828,16,16
"13139",679,711,0.82545,0.9025,0.9069,0.66524,16,16
"13140",679,712,0.91488,0.6891,0.90367,0.6199,16,16
"13141",679,719,0.74849,0.92517,0.94123,0.93976,16,16
"13142",679,720,0.72369,0.7982,0,0.8818,16,16
"13143",679,727,0.93345,0.87591,0.86637,0.90658,16,17
"13144",679,857,0.64391,0.6148,0,0.82597,16,19
"13145",679,1020,0.92297,0.67733,0.93322,0.71306,16,21
"13146",679,1258,0.85681,0.81034,0.7871,0.68421,16,25
"13147",679,1293,0.9359,0.9859,0.9425,0.97446,16,25
"13148",679,1302,0.67844,0.65022,0.67044,0.71562,16,25
"13149",679,1978,0.84783,0,0.82771,0.66766,16,32
"13150",680,681,0.92378,0.74845,0.87921,0.95873,16,16
"13151",680,686,0.90678,0.7802,0.8126,0.92274,16,16
"13152",680,687,0.60374,0,0,0,16,16
"13153",680,689,0.97355,0.96645,0.84298,0.72602,16,16
"13154",680,691,0.83834,0.87302,0.85362,0.68596,16,16
"13155",680,692,0,0,0,0.85548,16,16
"13156",680,695,0.95249,0.54335,0.73478,0.94397,16,16
"13157",680,696,0.78596,0.91946,0.61651,0.89303,16,16
"13158",680,698,0.81009,0.91227,0.96115,0.96983,16,16
"13159",680,705,0.64148,0.60652,0.81409,0.88171,16,16
"13160",680,710,0.66735,0.50598,0.53511,0,16,16
"13161",680,711,0.76553,0.69976,0.74261,0.72669,16,16
"13162",680,712,0.64716,0.75784,0.71845,0.79959,16,16
"13163",680,713,0.85468,0.93299,0.82909,0.9874,16,16
"13164",680,714,0.84197,0,0.90198,0.76671,16,16
"13165",680,716,0.81357,0.59502,0,0.6317,16,16
"13166",680,717,0.69261,0.94461,0.76152,0.93451,16,16
"13167",680,720,0.68378,0.85303,0.69876,0,16,16
"13168",680,820,0,0.5977,0.63827,0,16,18
"13169",680,836,0.90734,0.73539,0.80325,0.9472,16,18
"13170",680,981,0.92696,0.90945,0.89317,0.74509,16,21
"13171",680,1054,0.7765,0.83012,0.61501,0.75645,16,22
"13172",680,1342,0.82336,0.96585,0.89552,0.97116,16,26
"13173",680,1459,0.91155,0.81677,0.60485,0.94502,16,27
"13174",680,1551,0.72041,0.81986,0.79653,0.88847,16,28
"13175",680,1735,0.965,0.95433,0.94658,0.91529,16,30
"13176",680,1825,0,0.79329,0.95809,0.91853,16,31
"13177",680,1836,0.9596,0.90999,0,0.76063,16,31
"13178",680,1876,0.86524,0.88921,0.86944,0.91785,16,31
"13179",680,1922,0.50573,0,0.77283,0.52065,16,32
"13180",681,683,0,0.55486,0.75374,0.9063,16,16
"13181",681,686,0.88137,0.78724,0.63618,0.7358,16,16
"13182",681,687,0.92393,0.88668,0.90417,0.87518,16,16
"13183",681,693,0,0.64078,0.79503,0.53227,16,16
"13184",681,694,0.74609,0.77754,0,0.73232,16,16
"13185",681,696,0,0.79023,0.92355,0.8975,16,16
"13186",681,699,0.85311,0.91605,0.80267,0.84479,16,16
"13187",681,701,0.58871,0.8024,0.69771,0.61173,16,16
"13188",681,704,0.86644,0.79314,0.6444,0.90361,16,16
"13189",681,705,0.68939,0.77506,0.91382,0.61249,16,16
"13190",681,707,0.90685,0.65882,0.77561,0.6594,16,16
"13191",681,713,0.85935,0.59335,0.59643,0.72768,16,16
"13192",681,714,0.83688,0.71588,0.61748,0.76868,16,16
"13193",681,718,0.90593,0.98327,0.77512,0.61601,16,16
"13194",681,719,0.89702,0.58196,0.87532,0.6228,16,16
"13195",681,799,0.65312,0.77468,0,0.52473,16,18
"13196",681,907,0.95824,0.8845,0.83283,0.76064,16,19
"13197",681,1232,0.93251,0.86812,0.96035,0.94944,16,24
"13198",681,1311,0.98241,0.87605,0.92818,0.59205,16,25
"13199",681,1599,0.93696,0,0,0,16,29
"13200",681,1731,0.8489,0.85297,0.76432,0.7242,16,30
"13201",682,683,0.93089,0.79188,0.68281,0.73363,16,16
"13202",682,688,0,0.83018,0.71878,0,16,16
"13203",682,695,0.81322,0.80081,0.52651,0.6564,16,16
"13204",682,700,0.68351,0,0,0.71377,16,16
"13205",682,701,0.85057,0.76589,0,0.72027,16,16
"13206",682,702,0.90723,0.95417,0.94721,0.78927,16,16
"13207",682,706,0.81163,0.60418,0.86227,0.79338,16,16
"13208",682,715,0.71946,0.90442,0.77345,0.85802,16,16
"13209",682,717,0.91297,0.80919,0.92475,0.9168,16,16
"13210",682,719,0.78749,0.75298,0.83446,0.55103,16,16
"13211",682,720,0.90167,0.95362,0.94427,0.89735,16,16
"13212",682,810,0.64597,0,0.84229,0.70247,16,18
"13213",682,1071,0,0.50169,0.74816,0.61868,16,22
"13214",682,1196,0.74629,0.87558,0.92365,0.96918,16,24
"13215",682,1208,0.88994,0.60246,0.6318,0.57331,16,24
"13216",682,1397,0.88583,0.60451,0.72963,0.87715,16,26
"13217",682,1473,0.89868,0.70511,0.75863,0.66396,16,27
"13218",682,1481,0.76011,0.98312,0.86447,0.58694,16,27
"13219",682,1509,0.97011,0.95715,0.96452,0.97285,16,28
"13220",682,1554,0.66476,0.62093,0.86025,0.94476,16,28
"13221",683,686,0.64436,0.6995,0.84031,0,16,16
"13222",683,687,0.63045,0,0.60921,0.56503,16,16
"13223",683,690,0.75016,0.61273,0,0,16,16
"13224",683,696,0.77604,0.92047,0.82475,0.81867,16,16
"13225",683,698,0.92767,0.99275,0.9884,0.93471,16,16
"13226",683,699,0.68542,0.74188,0.89387,0.78324,16,16
"13227",683,700,0.96023,0.74245,0.92295,0.9488,16,16
"13228",683,702,0.7641,0.84302,0.93518,0.87238,16,16
"13229",683,704,0.85916,0.81736,0.86614,0.61818,16,16
"13230",683,706,0.91764,0.91736,0.6958,0.68922,16,16
"13231",683,708,0.71155,0.72388,0.8363,0.57151,16,16
"13232",683,709,0.95871,0.9648,0.69382,0.74907,16,16
"13233",683,711,0,0.52867,0,0,16,16
"13234",683,716,0.65235,0.88337,0.82784,0.97147,16,16
"13235",683,718,0.73905,0.92071,0.70068,0.67576,16,16
"13236",683,786,0.8357,0.53747,0.60225,0.61709,16,18
"13237",683,1069,0.84169,0.9834,0.89753,0.88921,16,22
"13238",683,1173,0.59611,0.77023,0.73381,0,16,23
"13239",683,1215,0.91282,0.93783,0.88487,0.92158,16,24
"13240",683,1293,0.56271,0.84301,0,0.50916,16,25
"13241",683,1428,0.77672,0.71451,0.85486,0.7572,16,27
"13242",683,1518,0.69823,0.80387,0.78186,0.77278,16,28
"13243",683,1560,0.91833,0.85078,0.95578,0.89509,16,28
"13244",683,1792,0.74547,0.80855,0.85015,0.65121,16,31
"13245",683,1948,0.75571,0.88084,0.8705,0.79831,16,32
"13246",684,685,0.85612,0.92448,0.9424,0.94767,16,16
"13247",684,687,0.75851,0.50377,0.76367,0.72764,16,16
"13248",684,689,0.88987,0.67268,0.71821,0.61209,16,16
"13249",684,690,0.93407,0.82342,0.90763,0.95743,16,16
"13250",684,691,0.96447,0.88803,0.93161,0.95133,16,16
"13251",684,692,0.54451,0.66896,0.65326,0.75845,16,16
"13252",684,696,0.78101,0.77767,0.90901,0.64653,16,16
"13253",684,704,0.65546,0.79391,0.73796,0.79642,16,16
"13254",684,707,0.94178,0.75054,0.80816,0.86923,16,16
"13255",684,708,0,0.72629,0.7423,0.6162,16,16
"13256",684,711,0.59786,0.9063,0.5287,0.91587,16,16
"13257",684,714,0.70593,0.86498,0.64294,0.86347,16,16
"13258",684,719,0.8563,0.64944,0.64215,0.82265,16,16
"13259",684,820,0.8693,0.62366,0.92738,0.67801,16,18
"13260",684,847,0.7572,0.71646,0.83758,0.86318,16,19
"13261",684,970,0,0.79379,0,0.66254,16,20
"13262",684,987,0.96926,0.91532,0.75164,0.959,16,21
"13263",684,1051,0.74239,0.72881,0.70539,0.80182,16,22
"13264",684,1061,0.72622,0.74918,0.72526,0.68676,16,22
"13265",684,1127,0.8335,0.85551,0.78431,0.57705,16,23
"13266",684,1161,0.91198,0.80411,0.71982,0.74322,16,23
"13267",684,1396,0.8492,0.77001,0.7275,0.72478,16,26
"13268",684,1413,0.61153,0.88526,0.74534,0.69969,16,27
